Iteration;real reward;Average (50 iters);Std;Niederwert;Hochwert
1955;111.4019239;81.71287212;3.627435209;78.08543691;85.34030733
1956;36.92071189;82.46036759;3.664447231;78.79592036;86.12481482
1957;54.3897574;82.95253264;3.680584476;79.27194816;86.63311712
1958;95.28653308;84.1433552;3.660927462;80.48242774;87.80428266
1959;33.04684858;85.30040403;3.657469381;81.64293465;88.95787342
1960;68.04343841;84.17143006;3.64803666;80.5233934;87.81946672
1961;27.22536889;83.65504968;3.626164035;80.02888565;87.28121372
1962;65.75838274;83.51330349;3.612911247;79.90039224;87.12621473
1963;37.98237942;84.72948622;3.631939436;81.09754679;88.36142566
1964;97.87645469;84.96076196;3.658085768;81.30267619;88.61884773
1965;31.05140187;86.0338966;3.665877137;82.36801946;89.69977373
1966;84.36682535;84.90969036;3.673146728;81.23654363;88.58283708
1967;53.92325412;86.13811223;3.677536449;82.46057578;89.81564868
1968;35.17316897;86.42880918;3.686746568;82.74206262;90.11555575
1969;56.93519683;85.88432197;3.654824271;82.2294977;89.53914624
1970;71.38445877;86.2200768;3.627551797;82.592525;89.8476286
1971;76.58992412;83.33144575;3.572986088;79.75845967;86.90443184
1972;100.8011976;81.99526261;3.536238371;78.45902424;85.53150098
1973;36.79385515;81.80655104;3.49828956;78.30826148;85.3048406
1974;135.2617259;81.49147913;3.411891231;78.0795879;84.90337037
1975;86.01558245;80.09401885;3.353574887;76.74044396;83.44759374
1976;129.9687049;78.50023193;3.280188606;75.22004333;81.78042054
1977;133.0342594;77.67880409;3.261950121;74.41685396;80.94075421
1978;123.606808;76.90523135;3.272460225;73.63277113;80.17769158
1979;56.0844393;75.47041584;3.285884313;72.18453153;78.75630015
1980;73.55323465;76.53123001;3.297613932;73.23361608;79.82884394
1981;151.7527443;75.92371176;3.336810462;72.58690129;79.26052222
1982;90.7177292;76.8812414;3.390273457;73.49096794;80.27151485
1983;129.4479851;78.35424093;3.421602791;74.93263814;81.77584372
1984;115.476505;77.74148785;3.441416597;74.30007125;81.18290445
1985;83.4476248;80.54969116;3.430429708;77.11926145;83.98012086
1986;87.01771696;81.14545844;3.428545611;77.71691283;84.57400405
1987;83.65186846;81.33529259;3.429902462;77.90539013;84.76519505
1988;108.4408644;82.96892308;3.430589915;79.53833317;86.39951299
1989;81.47945614;83.63926915;3.428196352;80.2110728;87.06746551
1990;100.2810385;82.41104876;3.419107472;78.99194128;85.83015623
1991;67.43362547;83.28498143;3.396554259;79.88842717;86.68153569
1992;102.3890278;84.40817552;3.387685133;81.02049038;87.79586065
1993;64.3886929;85.62042587;3.359191245;82.26123463;88.97961712
1994;63.96110853;85.59334486;3.323791428;82.26955343;88.91713629
1995;70.07252532;85.78746746;3.302479576;82.48498789;89.08994704
1996;36.46634062;85.67863329;3.289699877;82.38893342;88.96833317
1997;66.05236882;86.97112756;3.319473899;83.65165366;90.29060146
1998;95.33618791;86.81434161;3.344520786;83.46982082;90.15886239
1999;73.14652171;86.89317502;3.360519011;83.532656;90.25369403
2000;-5.004422578;85.32865177;3.360901458;81.96775031;88.68955323
2001;18.05166595;85.69419962;3.370230698;82.32396892;89.06443031
2002;23.75822428;86.60235958;3.370720468;83.23163911;89.97308004
2003;103.7151742;86.31183715;3.387001354;82.9248358;89.69883851
2004;67.15249433;85.68531244;3.353732391;82.33158005;89.03904483
2005;111.9838261;85.44859207;3.253600534;82.19499154;88.7021926
2006;80.4184929;86.92622232;3.135959074;83.79026324;90.06218139
2007;85.75472358;87.47278187;2.928049392;84.54473248;90.40083126
2008;129.5127336;86.5378193;2.746432601;83.7913867;89.2842519
2009;64.03612599;86.04806666;2.612578795;83.43548786;88.66064546
2010;176.2652173;83.72674034;2.46334315;81.26339719;86.19008349
2011;98.42756993;83.64641083;2.387787664;81.25862317;86.0341985
2012;36.90691033;82.4972137;2.336609454;80.16060425;84.83382316
2013;149.0735379;82.70912108;2.302770075;80.406351;85.01189115
2014;72.17002923;82.02026419;2.282970292;79.73729389;84.30323448
2015;35.23721435;83.4130084;2.292784624;81.12022378;85.70579303
2016;75.62196809;82.26366067;2.320663694;79.94299697;84.58432436
2017;141.649724;83.66178072;2.332542923;81.3292378;85.99432364
2018;115.7480222;83.04397675;2.31956076;80.72441599;85.36353751
2019;33.79203732;83.27587369;2.322702349;80.95317134;85.59857604
2020;66.83544964;84.22207872;2.326439876;81.89563885;86.5485186
2021;65.83391601;85.50807232;2.332891958;83.17518037;87.84096428
2022;142.507132;86.08888573;2.331861699;83.75702403;88.42074743
2023;92.80511382;86.04911571;2.332421621;83.71669409;88.38153733
2024;40.81435901;85.70939247;2.345253613;83.36413885;88.05464608
2025;55.47104042;84.8307176;2.363550625;82.46716697;87.19426822
2026;104.6585225;86.85226762;2.378710536;84.47355708;89.23097815
2027;176.2848629;88.32339459;2.435532947;85.88786165;90.75892754
2028;118.2176158;90.00855211;2.620873838;87.38767828;92.62942595
2029;91.65404762;89.976167;2.836282808;87.13988419;92.81244981
2030;44.0117004;90.64223597;3.070167858;87.57206811;93.71240383
2031;148.9123773;89.38813458;3.284102222;86.10403236;92.67223681
2032;179.6272814;88.33542043;3.611868617;84.72355181;91.94728905
2033;43.03463832;88.4883442;4.077234374;84.41110982;92.56557857
2034;104.4706004;88.25327229;4.362654596;83.8906177;92.61592689
2035;-2.911137373;89.7705243;4.620243145;85.15028115;94.39076744
2036;79.35082001;88.05074269;4.850429066;83.20031362;92.90117176
2037;28.4086634;88.56018319;5.099706092;83.4604771;93.65988928
2038;94.45914453;89.31959736;5.341764746;83.97783261;94.66136211
2039;73.30916286;88.02737121;5.576347462;82.45102375;93.60371867
2040;152.5094112;88.88461062;5.786983065;83.09762755;94.67159368
2041;41.66430404;90.72419472;6.081818536;84.64237618;96.80601325
2042;138.7377481;89.79201232;6.333530174;83.45848214;96.12554249
2043;70.88102515;87.43247856;6.672684194;80.75979437;94.10516276
2044;76.21543696;87.67345271;7.017986697;80.65546601;94.69143941
2045;112.2175653;87.81952615;7.359863317;80.45966283;95.17938947
2046;135.658199;88.00119003;7.754593905;80.24659613;95.75578394
2047;66.08782451;87.36500321;8.173327159;79.19167605;95.53833037
2048;64.02409741;86.0835436;8.596203277;77.48734032;94.67974688
2049;78.01030261;84.82350558;8.97352969;75.84997589;93.79703527
2050;28.33410353;84.42167133;9.312174347;75.10949698;93.73384568
2051;98.09462839;84.26869059;9.589456101;74.67923449;93.85814669
2052;93.07914167;82.67868094;9.821896208;72.85678473;92.50057715
2053;109.7012578;79.50546154;10.02741808;69.47804346;89.53287962
2054;102.0635333;78.54222228;10.1970591;68.34516318;88.73928138
2055;101.1220119;77.73619097;10.37065913;67.36553183;88.1068501
2056;48.02465542;77.64412548;10.51894987;67.12517561;88.16307535
2057;26.73007106;75.0071375;10.67087928;64.33625822;85.67801678
2058;93.5538357;71.90841283;10.7933106;61.11510223;82.70172343
2059;117.5240664;74.10310989;10.92612959;63.1769803;85.02923948
2060;141.4159783;74.10999226;11.06095469;63.04903756;85.17094695
2061;88.55635521;74.22751026;11.20044551;63.02706475;85.42795577
2062;124.4090354;73.34986146;11.36060338;61.98925808;84.71046484
2063;75.637033;72.93643058;11.49976019;61.43667039;84.43619077
2064;83.17000413;72.72840338;11.62237796;61.10602543;84.35078134
2065;115.889239;72.83835866;11.73252906;61.1058296;84.57088772
2066;129.0560034;70.49832636;11.85230301;58.64602335;82.35062937
2067;28.08066568;70.93154345;11.94436008;58.98718337;82.87590354
2068;21.31350267;68.373575;12.0167586;56.3568164;80.3903336
2069;128.0377036;67.55439619;12.08715795;55.46723824;79.64155415
2070;41.24178289;66.92606848;12.16204801;54.76402048;79.08811649
2071;76.10030767;64.88532562;12.15354649;52.73177913;77.03887211
2072;33.38838787;63.23691531;12.09114783;51.14576747;75.32806314
2073;77.15269196;62.00081065;11.94364581;50.05716484;73.94445647
2074;28.54317495;62.02137314;11.82380941;50.19756373;73.84518254
2075;20.32081212;62.10548056;11.68247128;50.42300928;73.78795184
2076;47.66902255;63.13470911;11.48971571;51.6449934;74.62442482
2077;23.56803053;62.8838697;11.25978776;51.62408194;74.14365747
2078;14.45067339;62.07073341;11.03547178;51.03526164;73.10620519
2079;69.09241369;61.13335264;10.8543177;50.27903494;71.98767034
2080;50.54645056;59.99749229;10.66527592;49.33221637;70.6627682
2081;39.3163606;59.16145459;10.486564;48.67489059;69.64801859
2082;14.4259903;58.8486947;10.24142306;48.60727164;69.09011775
2083;21.5923232;59.45722414;10.04799009;49.40923406;69.50521423
2084;154.9641885;57.96414515;9.914572458;48.04957269;67.87871761
2085;104.821601;56.97410759;9.704253287;47.2698543;66.67836087
2086;3.082280621;54.48962354;9.48070733;45.00891621;63.97033087
2087;34.59073133;53.95152013;9.17744636;44.77407377;63.12896649
2088;7.323688668;52.9109488;8.858238252;44.05271055;61.76918706
2089;83.84975736;51.42999292;8.515091979;42.91490094;59.9450849
2090;78.91688205;51.48422338;8.157919881;43.3263035;59.64214326
2091;33.16776394;49.10008364;7.772209662;41.32787398;56.8722933
2092;63.75837567;46.68010192;7.430471228;39.24963069;54.11057315
2093;8.281357217;46.38617357;7.029280427;39.35689314;53.415454
2094;29.10290589;47.00161986;6.701187363;40.3004325;53.70280723
2095;44.17072358;45.09885316;6.380082924;38.71877023;51.47893608
2096;8.139679404;45.66948636;6.06046609;39.60902027;51.72995245
2097;51.58927301;45.35355048;5.809993589;39.54355689;51.16354407
2098;3.046487105;46.97682157;5.614944202;41.36187737;52.59176577
2099;65.0727842;45.82554109;5.474817297;40.35072379;51.30035839
2100;82.29978119;46.31783576;5.332586338;40.98524942;51.6504221
2101;80.82475949;46.85965446;5.166470161;41.6931843;52.02612462
2102;85.30181865;46.51842471;4.935189876;41.58323483;51.45361458
2103;51.60919081;46.68079549;4.694042505;41.98675298;51.37483799
2104;61.89483835;47.84283904;4.468911681;43.37392736;52.31175072
2105;44.13465533;47.97925191;4.266291554;43.71296036;52.24554347
2106;58.48408935;47.09914552;4.089880516;43.009265;51.18902604
2107;32.07390086;48.59906399;3.930270199;44.66879379;52.52933419
2108;57.76507295;48.93441438;3.773471793;45.16094258;52.70788617
2109;17.40680705;49.49853957;3.575355026;45.92318454;53.0738946
2110;67.03215054;48.46707678;3.435000693;45.03207609;51.90207747
2111;14.70729205;47.42122232;3.318775772;44.10244655;50.73999809
2112;61.11308104;49.8962183;3.291498206;46.6047201;53.18771651
2113;71.339898;51.27852528;3.270111182;48.0084141;54.54863646
2114;0.10828289;52.14863929;3.25561853;48.89302076;55.40425782
2115;85.93575779;50.68613358;3.26168178;47.4244518;53.94781536
2116;-5.701888044;49.12767859;3.261659738;45.86601885;52.38933833
2117;5.636935966;50.95295772;3.270014092;47.68294363;54.22297182
2118;13.0903198;51.03142806;3.240027031;47.79140103;54.27145509
2119;52.70126361;52.52592838;3.232045745;49.29388263;55.75797412
2120;30.99660156;53.61668788;3.259600721;50.35708716;56.8762886
2121;70.34407642;53.84554256;3.216190634;50.62935193;57.0617332
2122;59.98757775;54.39118142;3.241636406;51.14954502;57.63281783
2123;116.1752133;54.94893583;3.255131687;51.69380414;58.20406752
2124;18.43738756;56.4384887;3.273569142;53.16491956;59.71205784
2125;53.65020292;56.71211851;3.253537414;53.4585811;59.96565593
2126;47.95356583;55.83760166;3.270740007;52.56686165;59.10834167
2127;30.2663054;55.03354478;3.359847937;51.67369684;58.39339272
2128;31.84894027;54.65661097;3.55238476;51.10422621;58.20899573
2129;73.71489429;54.27600967;3.836060256;50.43994941;58.11206992
2130;76.0494705;53.8704881;4.081241951;49.78924614;57.95173005
2131;5.661024388;52.8474699;4.368712568;48.47875734;57.21618247
2132;115.8122025;51.8703981;4.687697799;47.1827003;56.5580959
2133;31.52886013;52.15955939;4.958552623;47.20100677;57.11811201
2134;50.36270801;51.98025565;5.219957072;46.76029858;57.20021272
2135;102.3595863;52.51921564;5.512206701;47.00700893;58.03142234
2136;51.48302353;51.68744181;5.767048142;45.92039367;57.45448996
2137;129.3070757;53.09867229;6.012908467;47.08576382;59.11158075
2138;105.0883872;52.69717347;6.272462022;46.42471144;58.96963549
2139;51.69950315;51.53892646;6.492269189;45.04665727;58.03119565
2140;9.261966034;52.18346311;6.755759002;45.42770411;58.93922211
2141;-0.564322545;51.48055312;7.040371055;44.44018206;58.52092417
2142;126.2569999;52.72877906;7.333535687;45.39524338;60.06231475
2143;67.76036286;53.0642863;7.572475123;45.49181117;60.63676142
2144;84.50087332;54.87446826;7.753218353;47.12124991;62.62768661
2145;84.73164057;55.90852755;7.925065325;47.98346223;63.83359288
2146;55.84231239;55.89099758;8.093533667;47.79746391;63.98453124
2147;35.96726122;57.75132507;8.286250319;49.46507475;66.03757539
2148;80.03474781;58.21713016;8.527257779;49.68987238;66.74438794
2149;79.01368366;57.291062;8.790067471;48.50099453;66.08112947
2150;79.02790446;57.74639279;9.095726293;48.65066649;66.84211908
2151;37.69942176;58.7317078;9.37389796;49.35780984;68.10560576
2152;39.81785866;60.42498284;9.658747988;50.76623485;70.08373082
2153;66.07819441;63.17585676;9.949915083;53.22594167;73.12577184
2154;32.19852423;65.33024337;10.24166049;55.08858288;75.57190386
2155;41.21323818;64.92991109;10.53541162;54.39449947;75.46532271
2156;-8.039272442;66.4021634;10.81477645;55.58738696;77.21693985
2157;8.653427261;68.28436264;11.04898908;57.23537356;79.33335173
2158;46.82112684;67.62204301;11.28029562;56.34174739;78.90233863
2159;48.62058217;68.1071119;11.49523941;56.61187249;79.60235131
2160;44.89376624;69.29144485;11.71227285;57.579172;81.0037177
2161;24.61168571;69.91056295;11.92772656;57.98283639;81.83828951
2162;86.6800461;71.22486932;12.07677774;59.14809158;83.30164706
2163;40.63664119;71.07604101;12.21067773;58.86536329;83.28671874
2164;12.26930073;70.32162636;12.31273061;58.00889574;82.63435697
2165;32.97965205;71.74763687;12.39733947;59.3502974;84.14497634
2166;50.0873482;73.67865825;12.48550892;61.19314933;86.16416717
2167;57.95763519;75.62137508;12.52461824;63.09675684;88.14599332
2168;22.74780475;74.41357219;12.54634816;61.86722403;86.95992034
2169;105.4095999;73.74701916;12.57563047;61.17138869;86.32264963
2170;105.4382877;73.44939997;12.63028942;60.81911055;86.07968938
2171;30.10257265;73.5049582;12.65512507;60.84983313;86.16008326
2172;165.2207786;74.8184081;12.68725727;62.13115083;87.50566538
2173;83.74363734;76.68405474;12.68102193;64.00303281;89.36507667
2174;68.94573718;77.85743555;12.65333751;65.20409803;90.51077306
2175;41.6592577;79.29245634;12.52702294;66.7654334;91.81947928
2176;103.9012687;79.31481325;12.38208282;66.93273042;91.69689607
2177;134.3105924;80.67015205;12.23849562;68.43165643;92.90864767
2178;170.5608754;82.11665952;12.06233248;70.05432704;94.178992
2179;141.7226575;83.32147579;11.86842866;71.45304713;95.18990446
2180;53.29794794;84.63574346;11.67678021;72.95896325;96.31252367
2181;151.1343385;85.60473857;11.4645687;74.14016987;97.06930728
2182;101.6531857;86.18607427;11.24145803;74.94461623;97.4275323
2183;82.03390124;87.99412684;11.04677108;76.94735576;99.04089792
2184;56.2673737;88.68240739;10.80296801;77.87943939;99.4853754
2185;110.7636881;90.21267452;10.54281477;79.66985975;100.7554893
2186;133.9346096;91.18133409;10.28675198;80.89458211;101.4680861
2187;118.5126486;91.46184853;10.01735266;81.44449587;101.4792012
2188;121.7168321;91.33510737;9.746295883;81.58881149;101.0814033
2189;66.61323963;92.17739809;9.432419412;82.74497868;101.6098175
2190;124.4260395;94.22608059;9.063249185;85.1628314;103.2893298
2191;107.7440561;95.35703385;8.718610033;86.63842382;104.0756439
2192;98.51423614;96.33551914;8.423682712;87.91183643;104.7592019
2193;64.65905208;96.35628466;8.18338633;88.17289833;104.539671
2194;33.76615873;97.95141483;7.887132051;90.06428278;105.8385469
2195;69.32229425;98.6341826;7.532378682;91.10180392;106.1665613
2196;87.56511041;98.45619885;7.127273385;91.32892547;105.5834722
2197;122.8282575;100.3575578;6.687706772;93.66985103;107.0452646
2198;131.1152398;99.07229546;6.282631581;92.78966388;105.354927
2199;139.8771689;99.57096153;5.95444836;93.61651317;105.5254099
2200;152.1997444;99.18081483;5.667875878;93.51293895;104.8486907
2201;80.16810652;99.88576862;5.482906001;94.40286262;105.3686746
2202;106.8217007;100.6109675;5.268208819;95.34275868;105.8791763
2203;113.5897398;99.19959749;5.163337184;94.03626031;104.3629347
2204;127.5238242;96.39667401;5.150475141;91.24619887;101.5471492
2205;99.22617527;94.79930357;5.177426409;89.62187716;99.97672998
2206;90.63198886;96.1923767;5.263837614;90.92853909;101.4562143
2207;21.60884802;94.83683849;5.349519251;89.48731924;100.1863577
2208;100.8641084;94.73706323;5.397537945;89.33952529;100.1346012
2209;81.92343512;94.88461999;5.486722522;89.39789747;100.3713425
2210;126.6642056;94.84294092;5.596856179;89.24608474;100.4397971
2211;94.29540431;94.4701755;5.730499452;88.73967605;100.200675
2212;38.91792216;94.10835299;5.83927681;88.26907618;99.9476298
2213;80.21624686;92.23285676;5.917235525;86.31562123;98.15009228
2214;83.59346801;90.06752658;6.018211068;84.04931551;96.08573765
2215;116.752108;90.63095975;6.101931508;84.52902824;96.73289125
2216;90.65826846;89.28663705;6.170522771;83.11611428;95.45715982
2217;99.99009811;90.05782595;6.248913577;83.80891238;96.30673953
2218;59.01667648;88.02060536;6.28665001;81.73395535;94.30725537
