epoch;averagre reward
4352;-95.51621911
4353;-95.21865125
4354;-95.11142105
4355;-95.10219739
4356;-95.21325335
4357;-95.45035557
4358;-95.33527654
4359;-95.28995495
4360;-95.10269691
4361;-94.80970306
4362;-94.59132932
4363;-94.48195582
4364;-94.57850449
4365;-94.48289734
4366;-94.51888617
4367;-94.30094573
4368;-94.47044138
4369;-94.56809104
4370;-94.35599818
4371;-94.2755467
4372;-94.16100677
4373;-94.15609737
4374;-93.89831611
4375;-93.95739143
4376;-94.15505225
4377;-94.10779869
4378;-94.26515569
4379;-94.29181994
4380;-94.14914301
4381;-94.13327227
4382;-94.15171591
4383;-94.21185138
4384;-94.40814902
4385;-94.37844668
4386;-94.04678728
4387;-94.39168268
4388;-94.64678921
4389;-94.61867548
4390;-94.60086536
4391;-94.32682304
4392;-94.20449573
4393;-94.07327505
4394;-93.83642227
4395;-93.82194712
4396;-93.6657678
4397;-93.68951943
4398;-93.74477178
4399;-93.53401158
4400;-93.5893019
4401;-93.55823506
4402;-93.47261303
4403;-93.5375131
4404;-93.83955637
4405;-93.90052517
4406;-93.93927648
4407;-93.95087793
4408;-93.71361724
4409;-93.62671527
4410;-93.51719476
4411;-93.6174632
4412;-93.53478132
4413;-93.83677358
4414;-93.847954
4415;-93.71793517
4416;-93.85472515
4417;-93.82791095
4418;-93.85933646
4419;-93.74116317
4420;-93.83208216
4421;-93.5220914
4422;-93.50658974
4423;-93.73766435
4424;-93.78358185
4425;-93.89782326
4426;-93.4796242
4427;-93.39977098
4428;-93.54905348
4429;-93.2588839
4430;-93.08868049
4431;-93.019672
4432;-93.13256887
4433;-93.12271708
4434;-93.06563854
4435;-92.75924066
4436;-92.95865014
4437;-93.08585524
4438;-92.6360733
4439;-92.62262024
4440;-92.43586367
4441;-92.28111502
4442;-92.42855755
4443;-92.49643528
4444;-92.81376553
4445;-92.99210901
4446;-92.98550881
4447;-92.79337583
4448;-92.83358551
4449;-92.74226851
4450;-92.78864951
4451;-92.71880519
4452;-92.66662225
4453;-92.98484941
4454;-93.00201937
4455;-92.96895781
4456;-92.8523472
4457;-92.80643252
4458;-93.06094491
4459;-92.76667626
4460;-92.87745516
4461;-93.09206217
4462;-93.06048087
4463;-93.08845951
4464;-92.94186402
4465;-92.98743699
4466;-92.78375676
4467;-92.89827064
4468;-92.97765586
4469;-93.03523415
4470;-93.15120751
4471;-93.11747582
4472;-93.41088798
4473;-93.37069868
4474;-93.32697013
4475;-93.08856748
4476;-93.08432038
4477;-93.3520395
4478;-93.57221668
4479;-93.29031393
4480;-93.17136435
4481;-93.40810759
4482;-93.45978743
4483;-93.45691478
4484;-93.27908176
4485;-93.38196605
4486;-93.4426473
4487;-93.49799311
4488;-93.48289954
4489;-93.67699495
4490;-93.43615096
4491;-93.45572359
4492;-93.81747908
4493;-93.88176919
4494;-94.00872441
4495;-93.84968621
4496;-93.73903775
4497;-93.72694119
4498;-93.99020482
4499;-93.99120895
4500;-94.13310688
4501;-94.24619952
4502;-94.37378608
4503;-94.50014385
4504;-94.25460761
4505;-94.11171393
4506;-94.33482181
4507;-94.35695923
4508;-94.42279805
4509;-94.27097488
4510;-94.75107552
4511;-94.81442251
4512;-94.89133709
4513;-94.92594504
4514;-95.11902616
4515;-95.09158023
4516;-94.95955398
4517;-95.27017137
4518;-95.23722589
4519;-95.14775643
4520;-95.10811535
4521;-94.85999924
4522;-94.87060675
4523;-94.63116681
4524;-94.54393066
4525;-94.35440559
4526;-94.49198837
4527;-94.31258886
4528;-94.29954986
4529;-94.02728241
4530;-94.07252154
4531;-94.02743986
4532;-93.9712937
4533;-94.15855371
4534;-93.97273222
4535;-94.11234036
4536;-94.1727275
4537;-94.12512597
4538;-93.8990044
4539;-93.61316807
4540;-93.46922528
4541;-93.78475294
4542;-93.73505185
4543;-93.44889171
4544;-93.35534033
4545;-93.15566495
4546;-93.014673
4547;-93.2640647
4548;-93.22238768
4549;-92.96919469
4550;-92.88433864
4551;-92.76008068
4552;-92.25175911
4553;-92.041827
4554;-91.83888206
4555;-91.49827185
4556;-91.25226471
4557;-91.04274573
4558;-91.07884401
4559;-90.89963677
4560;-90.81856694
4561;-90.41707007
4562;-90.46877811
4563;-90.23039527
4564;-90.26005259
4565;-90.05291878
4566;-89.89613107
4567;-89.7902226
4568;-89.79911536
4569;-89.70775278
4570;-89.20518682
4571;-89.14775632
4572;-89.17613882
4573;-89.14869605
4574;-89.35472681
4575;-89.38879808
4576;-89.61055139
4577;-89.62757739
4578;-89.66371765
4579;-89.60986327
4580;-89.59849441
4581;-89.57059059
4582;-89.64660045
4583;-89.57711569
4584;-89.48403013
4585;-89.53484742
4586;-89.45008424
4587;-89.44136669
4588;-89.45164762
4589;-89.52453367
4590;-89.65295666
4591;-89.59620012
4592;-89.72494354
4593;-89.82861605
4594;-89.87822594
4595;-89.73755951
4596;-89.80258331
4597;-89.93767616
4598;-89.50790445
4599;-89.5243371
4600;-89.79663775
4601;-89.80642629
4602;-89.84537662
4603;-90.35676117
4604;-90.36949955
4605;-90.57596569
4606;-90.85260715
4607;-91.15210293
4608;-91.11060134
4609;-91.06718148
4610;-90.85084791
4611;-90.81577008
4612;-90.87775303
4613;-90.85788819
4614;-90.78813339
4615;-90.55880266
4616;-90.6419644
4617;-90.83482312
4618;-91.07484541
4619;-91.03019465
4620;-91.14655215
4621;-91.69656879
4622;-91.59593103
4623;-91.8077384
4624;-91.78242708
4625;-91.73473096
4626;-91.66873656
4627;-91.51775926
4628;-91.45250086
4629;-91.40270737
4630;-91.60894916
4631;-91.8269418
4632;-91.70737561
4633;-91.52552497
4634;-91.57176472
4635;-91.53267606
4636;-91.53317496
4637;-91.73394339
4638;-91.52124226
4639;-91.46763458
4640;-91.49635291
4641;-91.61800715
4642;-91.90615567
4643;-91.68549023
4644;-91.79092748
4645;-91.71734925
4646;-91.53783876
4647;-91.47168847
4648;-91.4209892
4649;-91.75488576
4650;-91.70333173
4651;-91.46135039
4652;-91.56495846
4653;-91.52784576
4654;-91.44294675
4655;-91.54248582
4656;-91.95105105
4657;-92.01371639
4658;-92.06090792
4659;-92.10377361
4660;-92.25374559
4661;-92.47406521
4662;-92.6326023
4663;-92.94188408
4664;-92.900529
4665;-93.10711098
4666;-93.29385226
4667;-93.27919462
4668;-93.06486929
4669;-92.88276201
4670;-92.80237851
4671;-92.89362771
4672;-92.77180328
4673;-93.03997866
4674;-93.27813742
4675;-93.44527068
4676;-93.55555328
4677;-93.58051213
4678;-93.62937926
4679;-93.6962155
4680;-93.7656099
4681;-93.63575991
4682;-93.75772451
4683;-94.0208591
4684;-94.27712012
4685;-94.30559952
4686;-94.40468418
4687;-94.42934537
4688;-94.57987759
4689;-94.75294219
4690;-94.8339695
4691;-94.936213
4692;-94.85436644
4693;-94.63620911
4694;-94.75020541
4695;-94.86783326
4696;-94.95956645
4697;-95.31702789
4698;-95.30052426
4699;-95.54336829
4700;-95.54406692
4701;-95.60053946
4702;-95.7619344
4703;-95.57829247
4704;-95.46597375
4705;-95.67574425
4706;-95.56229914
4707;-95.12102079
4708;-95.0764009
4709;-94.90662534
4710;-94.97658082
4711;-94.88394551
4712;-95.14345976
4713;-95.01630498
4714;-94.97939868
4715;-94.77899586
4716;-94.57648905
4717;-94.63829898
4718;-94.67757263
4719;-94.99195785
4720;-95.16014256
4721;-95.20409359
4722;-95.02661937
4723;-95.24297279
4724;-95.15785868
4725;-94.89787435
4726;-94.64272268
4727;-94.53236312
4728;-94.61973444
4729;-95.04418822
4730;-94.86395069
4731;-94.95118342
4732;-95.33886156
4733;-95.04944058
4734;-95.04345322
4735;-94.95700512
4736;-94.80373142
4737;-94.83518755
4738;-94.80832972
4739;-94.48020828
4740;-94.11159757
4741;-94.15440095
4742;-94.12539104
4743;-93.92810275
4744;-93.9582436
4745;-93.79778784
4746;-93.70693869
4747;-93.73965018
4748;-93.88397811
4749;-93.86588587
4750;-93.63323368
4751;-93.72554162
4752;-93.7099388
4753;-93.56792314
4754;-93.87563971
4755;-94.16788837
4756;-93.82432831
4757;-94.19323051
4758;-94.1814867
4759;-94.09855137
4760;-94.20230395
4761;-94.27537417
4762;-94.29977304
4763;-94.15878315
4764;-93.92717229
4765;-93.93118387
4766;-94.1615862
4767;-94.39119758
4768;-94.42371601
4769;-94.5019933
4770;-94.1791546
4771;-94.16267422
4772;-94.24239133
4773;-94.20729766
4774;-94.01391478
4775;-94.08522276
4776;-94.07723174
4777;-94.06347517
4778;-94.10756888
4779;-94.22360956
4780;-93.92427707
4781;-94.22772865
4782;-94.14046852
4783;-93.91672563
4784;-93.85574697
4785;-93.71286336
4786;-93.75327029
4787;-93.7273639
4788;-93.73811838
4789;-93.8535417
4790;-93.75518394
4791;-94.06012549
4792;-93.86865498
4793;-93.85843749
4794;-94.16679678
4795;-94.33906313
4796;-94.38972317
4797;-94.13205647
4798;-94.17980574
4799;-93.97242306
4800;-94.0763454
4801;-94.25291163
4802;-94.02516828
4803;-94.06721977
4804;-94.52536709
4805;-94.54822295
4806;-94.4449386
4807;-94.6984944
4808;-94.46541778
4809;-94.53876273
4810;-94.69500879
4811;-94.29998492
4812;-94.01125009
4813;-93.95511906
4814;-93.88079019
4815;-94.0838352
4816;-94.00208887
4817;-93.86954399
4818;-93.95349378
4819;-93.94884763
4820;-93.88296584
4821;-94.0935043
4822;-93.95076277
4823;-93.92372539
4824;-94.05923987
4825;-94.072645
4826;-94.09583659
4827;-94.08165792
4828;-94.19778252
4829;-94.22501438
4830;-94.16518879
4831;-94.18853337
4832;-94.07780615
4833;-94.29577626
4834;-94.153192
4835;-94.33492423
4836;-94.30894617
4837;-94.0089929
4838;-94.29724087
4839;-94.44322626
4840;-94.46834217
4841;-94.46431228
4842;-94.5382716
4843;-94.84017318
4844;-94.92772636
4845;-94.81753531
4846;-94.92167904
4847;-94.99423768
4848;-95.2015044
4849;-95.08298896
4850;-95.22569916
4851;-95.39700766
4852;-95.40908079
4853;-95.57991448
4854;-95.69892205
4855;-95.30936882
4856;-95.00865886
4857;-95.1100788
4858;-94.86674788
4859;-95.02539459
4860;-95.05375904
4861;-95.05798476
4862;-95.54283807
4863;-95.67080814
4864;-95.92304198
4865;-95.95258607
4866;-96.17230712
4867;-96.34336166
4868;-96.41914673
4869;-96.20672343
4870;-95.99639623
4871;-96.00983441
4872;-96.01059685
4873;-96.14049794
4874;-96.01480752
4875;-95.82665404
4876;-95.89357782
4877;-95.90466038
4878;-96.00817999
4879;-95.83670549
4880;-95.72701727
4881;-95.62437357
4882;-95.66116974
4883;-95.71326483
4884;-95.55104087
4885;-95.67936003
4886;-95.68312764
4887;-96.04235163
4888;-96.48956414
4889;-96.42457803
4890;-96.15236377
4891;-95.97559191
4892;-96.10251694
4893;-96.22607177
4894;-96.11917382
4895;-96.08241586
4896;-96.19316111
4897;-96.02224017
4898;-95.97557152
4899;-95.97789888
4900;-96.05102825
4901;-95.94754498
4902;-95.82631889
4903;-95.69814877
4904;-95.61122883
4905;-95.47031593
4906;-95.6186239
4907;-95.83823343
4908;-95.6994732
4909;-96.0245003
4910;-95.75713153
4911;-95.70638833
4912;-95.61522215
4913;-95.43834234
4914;-95.5882529
4915;-95.2720711
4916;-95.29284391
4917;-95.17883369
4918;-94.91671264
4919;-94.8359523
